Record Length,1.024000e+03,,          0.00000,  -8.58970,
Sample Interval,4.932134e+00,,          4.93213, -11.78970,
Trigger Point,0.000000000000e+00,,          9.86427, -66.98970,
,,,         14.79640, -66.98970,
,,,         19.72854, -66.98970,
,,,         24.66067, -65.78970,
Source,MATH,,         29.59280, -65.78970,
Vertical Units,dB,,         34.52494, -66.98970,
Vertical Scale,1.000000e+01,,         39.45707, -66.98970,
Vertical Offset,0.000000e+00,,         44.38920, -66.98970,
Horizontal Units,Hz,,         49.32134, -66.98970,
Horizontal Scale,5.050505e+02,,         54.25347, -66.98970,
Pt Fmt,Y,,         59.18561, -66.98970,
Yzero,-2.698970e+01,,         64.11774, -66.98970,
Probe Atten,0.000000e+00,,         69.04987, -66.98970,
Firmware Version,FV:v6.08,,         73.98201, -66.98970,
,,,78.91414, -65.78970,
,,,83.84627, -66.98970,
,,,88.77840, -66.98970,
,,,93.71053, -66.98970,
,,,98.64266, -66.98970,
,,,103.57479, -66.98970,
,,,108.50692, -66.98970,
,,,113.43905, -66.98970,
,,,118.37118, -66.98970,
,,,123.30331, -65.78970,
,,,128.23544, -65.78970,
,,,133.16757, -66.98970,
,,,138.09970, -66.98970,
,,,143.03183, -66.98970,
,,,147.96396, -66.98970,
,,,152.89609, -66.98970,
,,,157.82822, -66.98970,
,,,162.76035, -65.78970,
,,,167.69248, -66.98970,
,,,172.62461, -66.98970,
,,,177.55674, -66.98970,
,,,182.48887, -66.98970,
,,,187.42100, -66.98970,
,,,192.35313, -66.98970,
,,,197.28526, -62.98970,
,,,202.21739, -65.78970,
,,,207.14952, -65.78970,
,,,212.08165, -66.98970,
,,,217.01378, -66.98970,
,,,221.94591, -66.98970,
,,,226.87804, -66.98970,
,,,231.81017, -66.98970,
,,,236.74230, -65.78970,
,,,241.67443, -66.98970,
,,,246.60656, -66.98970,
,,,251.53869, -65.78970,
,,,256.47082, -66.98970,
,,,261.40295, -62.98970,
,,,266.33508, -62.98970,
,,,271.26721, -66.98970,
,,,276.19934, -66.98970,
,,,281.13147, -66.98970,
,,,286.06360, -66.98970,
,,,290.99573, -66.98970,
,,,295.92786, -66.98970,
,,,300.85999, -66.98970,
,,,305.79212, -66.98970,
,,,310.72425, -66.98970,
,,,315.65638, -66.98970,
,,,320.58851, -66.98970,
,,,325.52064, -66.98970,
,,,330.45277, -66.98970,
,,,335.38490, -66.98970,
,,,340.31703, -66.98970,
,,,345.24916, -65.78970,
,,,350.18129, -65.78970,
,,,355.11342, -62.98970,
,,,360.04555, -66.98970,
,,,364.97768, -66.98970,
,,,369.90981, -66.98970,
,,,374.84194, -66.98970,
,,,379.77407, -66.98970,
,,,384.70620, -66.98970,
,,,389.63833, -66.98970,
,,,394.57046, -66.98970,
,,,399.50259, -66.98970,
,,,404.43472, -66.98970,
,,,409.36685, -66.98970,
,,,414.29898, -66.98970,
,,,419.23111, -66.98970,
,,,424.16324, -65.78970,
,,,429.09537, -66.98970,
,,,434.02750, -62.98970,
,,,438.95963, -65.78970,
,,,443.89176, -66.98970,
,,,448.82389, -65.78970,
,,,453.75602, -65.78970,
,,,458.68815, -66.98970,
,,,463.62028, -66.98970,
,,,468.55241, -66.98970,
,,,473.48454, -62.98970,
,,,478.41667, -62.98970,
,,,483.34880, -66.98970,
,,,488.28093, -66.98970,
,,,493.21306, -65.78970,
,,,498.14519, -66.98970,
,,,503.07732, -66.98970,
,,,508.00945, -66.98970,
,,,512.94158, -66.98970,
,,,517.87371, -66.98970,
,,,522.80584, -65.78970,
,,,527.73797, -66.98970,
,,,532.67010, -66.98970,
,,,537.60223, -66.98970,
,,,542.53436, -66.98970,
,,,547.46649, -66.98970,
,,,552.39862, -65.78970,
,,,557.33075, -65.78970,
,,,562.26288, -63.78970,
,,,567.19501, -66.98970,
,,,572.12714, -65.78970,
,,,577.05927, -66.98970,
,,,581.99140, -66.98970,
,,,586.92353, -66.98970,
,,,591.85566, -66.98970,
,,,596.78779, -66.98970,
,,,601.71992, -66.98970,
,,,606.65205, -66.98970,
,,,611.58418, -65.78970,
,,,616.51631, -65.78970,
,,,621.44844, -66.98970,
,,,626.38057, -66.98970,
,,,631.31270, -65.78970,
,,,636.24483, -66.98970,
,,,641.17696, -66.98970,
,,,646.10909, -62.98970,
,,,651.04122, -65.78970,
,,,655.97335, -66.98970,
,,,660.90548, -66.98970,
,,,665.83761, -66.98970,
,,,670.76974, -66.98970,
,,,675.70187, -66.98970,
,,,680.63400, -66.98970,
,,,685.56613, -66.98970,
,,,690.49826, -65.78970,
,,,695.43039, -65.78970,
,,,700.36252, -61.78970,
,,,705.29465, -65.78970,
,,,710.22678, -66.98970,
,,,715.15891, -65.78970,
,,,720.09104, -62.98970,
,,,725.02317, -63.78970,
,,,729.95530, -60.98970,
,,,734.88743, -66.98970,
,,,739.81956, -66.98970,
,,,744.75169, -66.98970,
,,,749.68382, -66.98970,
,,,754.61595, -66.98970,
,,,759.54808, -63.78970,
,,,764.48021, -65.78970,
,,,769.41234, -66.98970,
,,,774.34447, -66.98970,
,,,779.27660, -66.98970,
,,,784.20873, -62.98970,
,,,789.14086, -63.78970,
,,,794.07299, -65.78970,
,,,799.00512, -62.98970,
,,,803.93725, -65.78970,
,,,808.86938, -65.78970,
,,,813.80151, -66.98970,
,,,818.73364, -62.98970,
,,,823.66577, -66.98970,
,,,828.59790, -66.98970,
,,,833.53003, -66.98970,
,,,838.46216, -66.98970,
,,,843.39429, -66.98970,
,,,848.32642, -66.98970,
,,,853.25855, -65.78970,
,,,858.19068, -66.98970,
,,,863.12281, -66.98970,
,,,868.05494, -65.78970,
,,,872.98707, -66.98970,
,,,877.91920, -66.98970,
,,,882.85133, -66.98970,
,,,887.78346, -66.98970,
,,,892.71559, -65.78970,
,,,897.64772, -66.98970,
,,,902.57985, -66.98970,
,,,907.51198, -66.98970,
,,,912.44411, -66.98970,
,,,917.37624, -66.98970,
,,,922.30837, -66.98970,
,,,927.24050, -66.98970,
,,,932.17263, -66.98970,
,,,937.10476, -65.78970,
,,,942.03689, -66.98970,
,,,946.96902, -66.98970,
,,,951.90115, -66.98970,
,,,956.83328, -66.98970,
,,,961.76541, -66.98970,
,,,966.69754, -66.98970,
,,,971.62967, -65.78970,
,,,976.56180, -66.98970,
,,,981.49393, -65.78970,
,,,986.42606, -65.78970,
,,,991.35819, -66.98970,
,,,996.29032, -66.98970,
,,,1001.22245, -66.98970,
,,,1006.15458, -66.98970,
,,,1011.08671, -66.98970,
,,,1016.01884, -66.98970,
,,,1020.95097, -66.98970,
,,,1025.88310, -66.98970,
,,,1030.81523, -66.98970,
,,,1035.74736, -66.98970,
,,,1040.67949, -66.98970,
,,,1045.61162, -66.98970,
,,,1050.54375, -66.98970,
,,,1055.47588, -65.78970,
,,,1060.40801, -63.38970,
,,,1065.34014, -62.98970,
,,,1070.27227, -62.98970,
,,,1075.20440, -66.98970,
,,,1080.13653, -66.98970,
,,,1085.06866, -66.98970,
,,,1090.00079, -66.98970,
,,,1094.93292, -66.98970,
,,,1099.86505, -66.98970,
,,,1104.79718, -66.98970,
,,,1109.72931, -66.98970,
,,,1114.66144, -66.98970,
,,,1119.59357, -66.98970,
,,,1124.52570, -63.78970,
,,,1129.45783, -63.78970,
,,,1134.38996, -65.78970,
,,,1139.32209, -66.98970,
,,,1144.25422, -66.98970,
,,,1149.18635, -63.78970,
,,,1154.11848, -60.58970,
,,,1159.05061, -61.78970,
,,,1163.98274, -65.78970,
,,,1168.91487, -65.78970,
,,,1173.84700, -66.98970,
,,,1178.77913, -66.98970,
,,,1183.71126, -65.78970,
,,,1188.64339, -65.78970,
,,,1193.57552, -66.98970,
,,,1198.50765, -66.98970,
,,,1203.43978, -66.98970,
,,,1208.37191, -66.98970,
,,,1213.30404, -66.98970,
,,,1218.23617, -66.98970,
,,,1223.16830, -66.98970,
,,,1228.10043, -66.98970,
,,,1233.03256, -66.98970,
,,,1237.96469, -66.98970,
,,,1242.89682, -63.78970,
,,,1247.82895, -66.98970,
,,,1252.76108, -66.98970,
,,,1257.69321, -66.98970,
,,,1262.62534, -66.98970,
,,,1267.55747, -66.98970,
,,,1272.48960, -66.98970,
,,,1277.42173, -66.98970,
,,,1282.35386, -66.98970,
,,,1287.28599, -66.98970,
,,,1292.21812, -66.98970,
,,,1297.15025, -61.78970,
,,,1302.08238, -62.98970,
,,,1307.01451, -63.78970,
,,,1311.94664, -66.98970,
,,,1316.87877, -66.98970,
,,,1321.81090, -66.98970,
,,,1326.74303, -66.98970,
,,,1331.67516, -66.98970,
,,,1336.60729, -66.98970,
,,,1341.53942, -66.98970,
,,,1346.47155, -66.98970,
,,,1351.40368, -66.98970,
,,,1356.33581, -66.98970,
,,,1361.26794, -66.98970,
,,,1366.20007, -66.98970,
,,,1371.13220, -66.98970,
,,,1376.06433, -66.98970,
,,,1380.99646, -66.98970,
,,,1385.92859, -65.78970,
,,,1390.86072, -65.78970,
,,,1395.79285, -66.98970,
,,,1400.72498, -63.78970,
,,,1405.65711, -66.98970,
,,,1410.58924, -65.78970,
,,,1415.52137, -66.98970,
,,,1420.45350, -63.78970,
,,,1425.38563, -66.98970,
,,,1430.31776, -66.98970,
,,,1435.24989, -66.98970,
,,,1440.18202, -66.98970,
,,,1445.11415, -66.98970,
,,,1450.04628, -65.78970,
,,,1454.97841, -66.98970,
,,,1459.91054, -66.98970,
,,,1464.84267, -66.98970,
,,,1469.77480, -65.78970,
,,,1474.70693, -62.98970,
,,,1479.63906, -60.58970,
,,,1484.57119, -62.98970,
,,,1489.50332, -65.78970,
,,,1494.43545, -63.78970,
,,,1499.36758, -65.78970,
,,,1504.29971, -62.98970,
,,,1509.23184, -65.78970,
,,,1514.16397, -66.98970,
,,,1519.09610, -62.98970,
,,,1524.02823, -57.38970,
,,,1528.96036, -57.78970,
,,,1533.89249, -58.18970,
,,,1538.82462, -58.98970,
,,,1543.75675, -58.18970,
,,,1548.68888, -58.18970,
,,,1553.62101, -57.78970,
,,,1558.55314, -58.98970,
,,,1563.48527, -59.78970,
,,,1568.41740, -60.58970,
,,,1573.34953, -62.98970,
,,,1578.28166, -63.38970,
,,,1583.21379, -66.98970,
,,,1588.14592, -63.38970,
,,,1593.07805, -65.78970,
,,,1598.01018, -65.78970,
,,,1602.94231, -61.78970,
,,,1607.87444, -59.78970,
,,,1612.80657, -63.38970,
,,,1617.73870, -63.38970,
,,,1622.67083, -66.98970,
,,,1627.60296, -66.98970,
,,,1632.53509, -66.98970,
,,,1637.46722, -66.98970,
,,,1642.39935, -66.98970,
,,,1647.33148, -62.98970,
,,,1652.26361, -62.98970,
,,,1657.19574, -60.98970,
,,,1662.12787, -63.38970,
,,,1667.06000, -65.78970,
,,,1671.99213, -66.98970,
,,,1676.92426, -66.98970,
,,,1681.85639, -66.98970,
,,,1686.78852, -66.98970,
,,,1691.72065, -66.98970,
,,,1696.65278, -63.38970,
,,,1701.58491, -65.78970,
,,,1706.51704, -66.98970,
,,,1711.44917, -65.78970,
,,,1716.38130, -60.58970,
,,,1721.31343, -63.78970,
,,,1726.24556, -66.98970,
,,,1731.17769, -66.98970,
,,,1736.10982, -66.98970,
,,,1741.04195, -66.98970,
,,,1745.97408, -65.78970,
,,,1750.90621, -61.78970,
,,,1755.83834, -63.78970,
,,,1760.77047, -66.98970,
,,,1765.70260, -66.98970,
,,,1770.63473, -66.98970,
,,,1775.56686, -62.98970,
,,,1780.49899, -66.98970,
,,,1785.43112, -65.78970,
,,,1790.36325, -63.78970,
,,,1795.29538, -61.78970,
,,,1800.22751, -60.58970,
,,,1805.15964, -60.58970,
,,,1810.09177, -66.98970,
,,,1815.02390, -66.98970,
,,,1819.95603, -66.98970,
,,,1824.88816, -62.98970,
,,,1829.82029, -63.38970,
,,,1834.75242, -65.78970,
,,,1839.68455, -66.98970,
,,,1844.61668, -66.98970,
,,,1849.54881, -66.98970,
,,,1854.48094, -63.78970,
,,,1859.41307, -66.98970,
,,,1864.34520, -66.98970,
,,,1869.27733, -65.78970,
,,,1874.20946, -62.98970,
,,,1879.14159, -63.38970,
,,,1884.07372, -65.78970,
,,,1889.00585, -60.98970,
,,,1893.93798, -63.38970,
,,,1898.87011, -65.78970,
,,,1903.80224, -65.78970,
,,,1908.73437, -65.78970,
,,,1913.66650, -59.78970,
,,,1918.59863, -63.78970,
,,,1923.53076, -65.78970,
,,,1928.46289, -66.98970,
,,,1933.39502, -66.98970,
,,,1938.32715, -66.98970,
,,,1943.25928, -66.98970,
,,,1948.19141, -66.98970,
,,,1953.12354, -66.98970,
,,,1958.05567, -66.98970,
,,,1962.98780, -66.98970,
,,,1967.91993, -66.98970,
,,,1972.85206, -62.98970,
,,,1977.78419, -65.78970,
,,,1982.71632, -65.78970,
,,,1987.64845, -66.98970,
,,,1992.58058, -66.98970,
,,,1997.51271, -66.98970,
,,,2002.44484, -66.98970,
,,,2007.37697, -66.98970,
,,,2012.30910, -66.98970,
,,,2017.24123, -66.98970,
,,,2022.17336, -65.78970,
,,,2027.10549, -66.98970,
,,,2032.03762, -66.98970,
,,,2036.96975, -61.78970,
,,,2041.90188, -62.98970,
,,,2046.83401, -65.78970,
,,,2051.76614, -66.98970,
,,,2056.69827, -66.98970,
,,,2061.63040, -66.98970,
,,,2066.56253, -66.98970,
,,,2071.49466, -65.78970,
,,,2076.42679, -63.78970,
,,,2081.35892, -62.98970,
,,,2086.29105, -63.78970,
,,,2091.22318, -63.78970,
,,,2096.15531, -61.78970,
,,,2101.08744, -62.98970,
,,,2106.01957, -66.98970,
,,,2110.95170, -66.98970,
,,,2115.88383, -66.98970,
,,,2120.81596, -66.98970,
,,,2125.74809, -66.98970,
,,,2130.68022, -65.78970,
,,,2135.61235, -65.78970,
,,,2140.54448, -62.98970,
,,,2145.47661, -63.78970,
,,,2150.40874, -65.78970,
,,,2155.34087, -62.98970,
,,,2160.27300, -63.38970,
,,,2165.20513, -60.58970,
,,,2170.13726, -61.78970,
,,,2175.06939, -62.98970,
,,,2180.00152, -61.78970,
,,,2184.93365, -61.78970,
,,,2189.86578, -60.58970,
,,,2194.79791, -58.98970,
,,,2199.73004, -56.98970,
,,,2204.66217, -58.98970,
,,,2209.59430, -60.58970,
,,,2214.52643, -60.58970,
,,,2219.45856, -58.18970,
,,,2224.39069, -56.98970,
,,,2229.32282, -60.58970,
,,,2234.25495, -59.78970,
,,,2239.18708, -56.98970,
,,,2244.11921, -56.98970,
,,,2249.05134, -57.78970,
,,,2253.98347, -56.58970,
,,,2258.91560, -56.98970,
,,,2263.84773, -55.78970,
,,,2268.77986, -54.98970,
,,,2273.71199, -54.18970,
,,,2278.64412, -53.78970,
,,,2283.57625, -53.78970,
,,,2288.50838, -52.18970,
,,,2293.44051, -50.18970,
,,,2298.37264, -50.18970,
,,,2303.30477, -49.38970,
,,,2308.23690, -48.58970,
,,,2313.16903, -45.78970,
,,,2318.10116, -43.78970,
,,,2323.03329, -38.58970,
,,,2327.96542, -32.18970,
,,,2332.89755, -29.38970,
,,,2337.82968, -30.18970,
,,,2342.76181, -35.38970,
,,,2347.69394, -42.18970,
,,,2352.62607, -44.58970,
,,,2357.55820, -46.58970,
,,,2362.49033, -48.98970,
,,,2367.42246, -50.58970,
,,,2372.35459, -52.18970,
,,,2377.28672, -53.78970,
,,,2382.21885, -52.98970,
,,,2387.15098, -54.18970,
,,,2392.08311, -53.78970,
,,,2397.01524, -54.98970,
,,,2401.94737, -56.98970,
,,,2406.87950, -57.78970,
,,,2411.81163, -58.98970,
,,,2416.74376, -58.98970,
,,,2421.67589, -60.58970,
,,,2426.60802, -59.78970,
,,,2431.54015, -61.78970,
,,,2436.47228, -61.78970,
,,,2441.40441, -60.98970,
